OBJECT_ID,WINDCODES,INDUSTRYCODES
392987143,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|886011.WI:贵金属|886010.WI:基本金属|CI005003.WI:有色金属(中信)|883107.WI:金属非金属(证监会)|ON03:行业
392987145,T17546.OC:中升华(挂牌终止)|ON0207:三板股|AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6255102010:燃气|6255102000:燃气Ⅲ|6255100000:公用事业Ⅱ|6255000000:公用事业|851631.SI:燃气Ⅲ|801163.SI:燃气Ⅱ|801160.SI:公用事业(申万)|ON0302:申万行业|882529.WI:燃气|882259.WI:燃气Ⅲ|882123.WI:公用事业Ⅱ|882010.WI:公用事业|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886066.WI:燃气|883004.WI:公用事业(证监会)|CI005004.WI:电力及公用事业(中信)|ON03:行业
392987147,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|ON03:行业
392987165,,
392987127,,
392987164,,
392987219,,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|850313.SI:石油贸易|801035.SI:石油化工|801030.SI:化工(申万)|ON0302:申万行业|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|ON03:行业
392987221,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|ON03:行业
392987255,,6220301010:航空货运与物流|6220301000:航空货运与物流Ⅲ|6220300000:运输|6220000000:工业|882434.WI:航空货运与物流|882215.WI:航空货运与物流Ⅲ|882104.WI:运输|882003.WI:工业|ON0308:Wind行业分类|886026.WI:航空|3727:Wind主题行业|ON03:行业
392992175,RBFI.WI:螺纹|ON0241:Wind商品|JJRI.WI:Wind煤焦钢矿|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882417.WI:钢铁|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104050:钢铁|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886012.WI:钢铁|3727:Wind主题行业|886010.WI:基本金属|CI005005.WI:钢铁(中信)|ON0301:中信行业|883107.WI:金属非金属(证监会)|ON0303:Wind证监会行业|ON03:行业
392991638,,851551.SI:医疗器械Ⅲ|801153.SI:医疗器械Ⅱ|801150.SI:医药生物(申万)|ON0302:申万行业|ON03:行业|6235101010:医疗保健设备|6235101000:医疗保健设备与用品|6235100000:医疗保健设备与服务|6235000000:医疗保健|882485.WI:医疗保健设备|882237.WI:医疗保健设备与用品|882113.WI:医疗保健设备与服务|882006.WI:医疗保健|ON0308:Wind行业分类|886049.WI:医疗保健|3727:Wind主题行业|883109.WI:医药生物(证监会)|ON0303:Wind证监会行业|CI005018.WI:医药(中信)|ON0301:中信行业
392992225,,
392992227,002736.SZ:国信证券|ON0201:A股|600030.SH:中信证券|ON02:公司,
392992315,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|AUFI.WI:沪金|CCFI.WI:Wind商品|ON02:公司,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|886011.WI:贵金属|886010.WI:基本金属|CI005003.WI:有色金属(中信)|883107.WI:金属非金属(证监会)|ON03:行业
392992331,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|AUFI.WI:沪金|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6215104030:黄金|850531.SI:黄金Ⅲ|801053.SI:黄金Ⅱ|801050.SI:有色金属(申万)|ON0302:申万行业|882415.WI:黄金|6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|850313.SI:石油贸易|801035.SI:石油化工|801030.SI:化工(申万)|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886002.WI:石油天然气|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON03:行业
392992371,CFI.WI:玉米|ON0241:Wind商品|CRFI.WI:Wind谷物|NH0300:南华农产品收益率|1485:商品类|APFI.WI:Wind农副产品|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,
392992409,MSFT.O:微软公司(MICROSOFT)|ON0205:美股|594918AV6.00:微软公司1.625%债券2018|1475:香港企债|1467:所有债券|594918AW4.00:微软公司3.625%债券2023|ON02:公司,
392992425,,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|ON03:行业
392991968,,6220201050:环境与设施服务|6220201000:商业服务与用品|6220200000:商业和专业服务|6220000000:工业|882432.WI:环境与设施服务|882214.WI:商业服务与用品|882103.WI:商业和专业服务|882003.WI:工业|ON0308:Wind行业分类|886024.WI:环保|3727:Wind主题行业|883004.WI:公用事业(证监会)|ON0303:Wind证监会行业|883011.WI:社会服务(证监会)|CI005004.WI:电力及公用事业(中信)|ON0301:中信行业|ON03:行业
392992531,,
392992553,,851561.SI:医疗服务Ⅲ|801156.SI:医疗服务Ⅱ|801150.SI:医药生物(申万)|ON0302:申万行业|ON03:行业
392992554,,6220201050:环境与设施服务|6220201000:商业服务与用品|6220200000:商业和专业服务|6220000000:工业|882432.WI:环境与设施服务|882214.WI:商业服务与用品|882103.WI:商业和专业服务|882003.WI:工业|ON0308:Wind行业分类|886024.WI:环保|3727:Wind主题行业|883004.WI:公用事业(证监会)|ON0303:Wind证监会行业|883011.WI:社会服务(证监会)|CI005004.WI:电力及公用事业(中信)|ON0301:中信行业|ON03:行业
392992614,,
392992628,,
392992640,T26109.OC:关键词|ON0207:三板股|ON02:公司,
392992706,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|AUFI.WI:沪金|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6255102010:燃气|6255102000:燃气Ⅲ|6255100000:公用事业Ⅱ|6255000000:公用事业|6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|851631.SI:燃气Ⅲ|801163.SI:燃气Ⅱ|801160.SI:公用事业(申万)|ON0302:申万行业|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|882529.WI:燃气|882259.WI:燃气Ⅲ|882123.WI:公用事业Ⅱ|882010.WI:公用事业|850313.SI:石油贸易|801035.SI:石油化工|801030.SI:化工(申万)|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886002.WI:石油天然气|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|886066.WI:燃气|883004.WI:公用事业(证监会)|CI005004.WI:电力及公用事业(中信)|ON03:行业
392995258,T26183.OC:幸福家|ON0207:三板股|L9JRTZp47i:东芝(中国)有限公司|3783:非上市公司|ON02:公司,
392999942,,
392980024,T26109.OC:关键词|ON0207:三板股|ON02:公司,
392980027,,
392980292,,
392981264,870243.OC:天马时控|ON0207:三板股|ON02:公司,
392983203,,6225102010:汽车制造|6225102000:汽车|6225100000:汽车与汽车零部件|6225000000:可选消费|882444.WI:汽车制造|882221.WI:汽车|882105.WI:汽车与汽车零部件|882004.WI:可选消费|ON0308:Wind行业分类|886033.WI:汽车|3727:Wind主题行业|883003.WI:制造行业(证监会)|ON0303:Wind证监会行业|CI005009.WI:轻工制造(中信)|ON0301:中信行业|CI005013.WI:汽车(中信)|ON03:行业
392983236,,
392983263,,850111.SI:种子生产|801016.SI:种植业|801010.SI:农林牧渔(申万)|ON0302:申万行业|ON03:行业
392983290,,
392983306,uEl7epm1go:诺基亚(中国)投资有限公司|3783:非上市公司|ON02:公司,
392983307,,
392983319,,
392983320,,
392983383,T26389.OC:阿尔法|ON0207:三板股|838275.OC:驱动力|T26109.OC:关键词|839192.OC:智能交通|ON02:公司,
392983259,,
392983419,,
392983441,NH0500:南华能源化工收益率|1485:商品类|NH0100:南华商品收益率|ON02:公司,
392987300,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|6255102010:燃气|6255102000:燃气Ⅲ|6255100000:公用事业Ⅱ|6255000000:公用事业|851631.SI:燃气Ⅲ|801163.SI:燃气Ⅱ|801160.SI:公用事业(申万)|ON0302:申万行业|882529.WI:燃气|882259.WI:燃气Ⅲ|882123.WI:公用事业Ⅱ|882010.WI:公用事业|882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|886066.WI:燃气|883004.WI:公用事业(证监会)|CI005004.WI:电力及公用事业(中信)|886011.WI:贵金属|886010.WI:基本金属|CI005003.WI:有色金属(中信)|883107.WI:金属非金属(证监会)|ON03:行业
392986901,,
392987298,,
392987322,,
392987324,300331.SZ:苏大维格|ON0201:A股|ON02:公司,
392987334,GOOGL.O:谷歌(ALPHABET)A类股|ON0205:美股|GOOG.O:谷歌(ALPHABET)C类股|ON02:公司,
392987104,VtXh6ljHgx:深圳前海微众银行股份有限公司|3783:非上市公司|111699169.IB:16深圳前海微众银行CD003|1469:金融债|1467:所有债券|111698196.IB:16深圳前海微众银行CD001|111698702.IB:16深圳前海微众银行CD002|ON02:公司,
392987316,,
392987389,pAriTPXxMp:上海拉扎斯信息科技有限公司|3783:非上市公司|ON02:公司,
392987464,000002.SH:上证A指|ON0209:沪深|000015.SH:上证红利|399324.SZ:深证红利|399100.SZ:深证新综指|399004.SZ:深证100R|399344.SZ:深证300R|399107.SZ:深证A指|ON02:公司,
392987472,502006.SH:国企改革|ON0203:基金|601524:包头钢铁(集团)有限责任公司|378301:发债主体|3783:非上市公司|1282178.IB:12包钢集MTN1|1474:企债|1467:所有债券|011698332.IB:16包钢SCP006|1468:短期融资券|d15120906.IB:15包钢集SCP007|137015.SH:16包集EB|1471:可转债|011698777.IB:16包钢SCP007|011699178.IB:16包钢SCP004|ON02:公司,
392987482,834929.OC:风向标|ON0207:三板股|834214.OC:百合网|T23665.OC:烟雨江南|834359.OC:金色童年|833044.OC:硅谷天堂|833961.OC:通发传媒|T23011.OC:伊铭萱|T26109.OC:关键词|T22743.OC:易瑾文化|838528.OC:大满文化|833503.OC:花嫁丽舍|839886.OC:汇美影像|08Q85EA75D:绿地控股集团有限公司|378301:发债主体|3783:非上市公司|839617.OC:喜铺婚礼|031560006.IB:15绿地PPN001|1474:企债|1467:所有债券|124776.SH:14绿地债|1480314.IB:14绿地债|101560052.IB:15绿地MTN001|136179.SH:16绿地02|136176.SH:16绿地01|136089.SH:15绿地01|136090.SH:15绿地02|ON02:公司,6245101010:互联网软件与服务|6245101000:互联网软件与服务Ⅲ|6245100000:软件与服务|6245000000:信息技术|882510.WI:互联网软件与服务|882248.WI:互联网软件与服务Ⅲ|882119.WI:软件与服务|882008.WI:信息技术|ON0308:Wind行业分类|886058.WI:互联网|3727:Wind主题行业|883007.WI:信息技术(证监会)|ON0303:Wind证监会行业|ON03:行业|852121.SI:酒店Ⅲ|801213.SI:酒店Ⅱ|801210.SI:休闲服务(申万)|ON0302:申万行业|6225301020:酒店、度假村与豪华游轮|6225301000:酒店、餐馆与休闲Ⅲ|6225300000:消费者服务Ⅱ|6225000000:可选消费|852131.SI:旅游综合Ⅲ|801214.SI:旅游综合Ⅱ|882457.WI:酒店、度假村与豪华游轮|882225.WI:酒店、餐馆与休闲Ⅲ|882107.WI:消费者服务Ⅱ|882004.WI:可选消费|886039.WI:餐饮旅游|CI005015.WI:餐饮旅游(中信)|ON0301:中信行业
392987512,ffo0XLupgV:顺丰控股（集团）股份有限公司|3783:非上市公司|16VB1210B9:新希望集团有限公司|378301:发债主体|101552028.IB:15新希望MTN001|1474:企债|1467:所有债券|101452001.IB:14新希望MTN001|101452014.IB:14新希望MTN002|101652035.IB:16新希望MTN002|101652031.IB:16新希望MTN001|011698593.IB:16新希望SCP002|1468:短期融资券|ON02:公司,
392987514,602213:北京首都旅游集团有限责任公司|378301:发债主体|3783:非上市公司|101569005.IB:15首旅MTN001|1474:企债|1467:所有债券|101552036.IB:15首旅MTN002|101652017.IB:16首旅MTN001|136598.SH:16首旅01|137003.SH:15首旅EB|1471:可转债|136599.SH:16首旅02|ON02:公司,6245101010:互联网软件与服务|6245101000:互联网软件与服务Ⅲ|6245100000:软件与服务|6245000000:信息技术|882510.WI:互联网软件与服务|882248.WI:互联网软件与服务Ⅲ|882119.WI:软件与服务|882008.WI:信息技术|ON0308:Wind行业分类|886058.WI:互联网|3727:Wind主题行业|883007.WI:信息技术(证监会)|ON0303:Wind证监会行业|ON03:行业
